SNP	Assembly	Annotation_Chromosome	Annotation_Position	Allele_string	Most_severe_consequence	Gene_symbol	Gene_ID	Transcript_ID	Consequence	Impact	Biotype	Exon	Protein_position	Amino_acids
rs7649058					5_prime_UTR_variant	CPNE4		ENST00000429747	5_prime_UTR_variant	MODIFIER	protein_coding			
rs7649058					5_prime_UTR_variant	CPNE4		ENST00000502818	intron_variant	MODIFIER	protein_coding			
rs7649058					5_prime_UTR_variant	CPNE4		ENST00000505331	downstream_gene_variant	MODIFIER	processed_transcript			
rs7649058					5_prime_UTR_variant	CPNE4		ENST00000505957	intron_variant	MODIFIER	protein_coding			
rs7649058					5_prime_UTR_variant	CPNE4		ENST00000506687	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs7649058					5_prime_UTR_variant	CPNE4		ENST00000511604	intron_variant	MODIFIER	protein_coding			
rs7649058					5_prime_UTR_variant	CPNE4		ENST00000512055	5_prime_UTR_variant	MODIFIER	protein_coding			
rs7649058					5_prime_UTR_variant	CPNE4		ENST00000512332	intron_variant	MODIFIER	protein_coding			
rs28509770					intron_variant	PPP2R3A		ENST00000264977	intron_variant	MODIFIER	protein_coding			
rs28509770					intron_variant	PPP2R3A		ENST00000334546	intron_variant	MODIFIER	protein_coding			
rs28509770					intron_variant	PPP2R3A		ENST00000447251	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs28509770					intron_variant	PPP2R3A		ENST00000490467	intron_variant	MODIFIER	protein_coding			
rs28509770					intron_variant	PPP2R3A		ENST00000492624	intron_variant	MODIFIER	protein_coding			
rs9878031					intergenic_variant				intergenic_variant					
rs1679147					intron_variant	MRAS		ENST00000289104	intron_variant	MODIFIER	protein_coding			
rs1679147					intron_variant	MRAS		ENST00000423968	intron_variant	MODIFIER	protein_coding			
rs1679147					intron_variant	MRAS		ENST00000464896	intron_variant	MODIFIER	protein_coding			
rs1679147					intron_variant	MRAS		ENST00000474559	intron_variant	MODIFIER	protein_coding			
rs1679147					intron_variant	MRAS		ENST00000494949	intron_variant	MODIFIER	protein_coding			
rs75206890					intron_variant	ZBTB38		ENST00000321464	intron_variant	MODIFIER	protein_coding			
rs75206890					intron_variant	ZBTB38		ENST00000441582	intron_variant	MODIFIER	protein_coding			
rs75206890					intron_variant	ZBTB38		ENST00000503809	intron_variant	MODIFIER	protein_coding			
rs75206890					intron_variant	ZBTB38		ENST00000504673	intron_variant	MODIFIER	protein_coding			
rs75206890					intron_variant	ZBTB38		ENST00000507722	intron_variant	MODIFIER	protein_coding			
rs75206890					intron_variant	ZBTB38		ENST00000509813	intron_variant	MODIFIER	protein_coding			
rs75206890					intron_variant	ZBTB38		ENST00000509842	intron_variant	MODIFIER	protein_coding			
rs75206890					intron_variant	ZBTB38		ENST00000509883	intron_variant	MODIFIER	protein_coding			
rs75206890					intron_variant	ZBTB38		ENST00000510338	intron_variant	MODIFIER	protein_coding			
rs75206890					intron_variant	ZBTB38		ENST00000510726	intron_variant	MODIFIER	protein_coding			
rs75206890					intron_variant	ZBTB38		ENST00000513258	intron_variant	MODIFIER	protein_coding			
rs75206890					intron_variant	ZBTB38		ENST00000513570	intron_variant	MODIFIER	protein_coding			
rs75206890					intron_variant	ZBTB38		ENST00000514251	intron_variant	MODIFIER	protein_coding			
rs1802837					stop_gained	TM4SF4		ENST00000305354	stop_gained	HIGH	protein_coding		83.0	C/*
rs1802837					stop_gained	TM4SF4		ENST00000305354	synonymous_variant	LOW	protein_coding		83.0	C
rs1802837					stop_gained	TM4SF4		ENST00000305354	missense_variant	MODERATE	protein_coding		83.0	C/W
rs1802837					stop_gained	TM4SF4		ENST00000463068	non_coding_transcript_exon_variant	MODIFIER	retained_intron			
rs1802837					stop_gained	TM4SF4		ENST00000465758	intron_variant	MODIFIER	protein_coding			
rs62271373					intergenic_variant				intergenic_variant					
rs13066678					intron_variant	MBNL1		ENST00000282486	intron_variant	MODIFIER	protein_coding			
rs13066678					intron_variant	MBNL1		ENST00000282488	intron_variant	MODIFIER	protein_coding			
rs13066678					intron_variant	MBNL1		ENST00000324196	intron_variant	MODIFIER	protein_coding			
rs13066678					intron_variant	MBNL1		ENST00000324210	intron_variant	MODIFIER	protein_coding			
rs13066678					intron_variant	MBNL1		ENST00000355460	intron_variant	MODIFIER	protein_coding			
rs13066678					intron_variant	MBNL1		ENST00000357472	intron_variant	MODIFIER	protein_coding			
rs13066678					intron_variant	MBNL1		ENST00000459747	intron_variant	MODIFIER	protein_coding			
rs13066678					intron_variant	MBNL1		ENST00000460591	intron_variant	MODIFIER	protein_coding			
rs13066678					intron_variant	MBNL1		ENST00000463374	intron_variant	MODIFIER	protein_coding			
rs13066678					intron_variant	MBNL1		ENST00000464596	intron_variant	MODIFIER	protein_coding			
rs13066678					intron_variant	MBNL1		ENST00000465907	intron_variant	MODIFIER	protein_coding			
rs13066678					intron_variant	MBNL1		ENST00000485509	intron_variant	MODIFIER	protein_coding			
rs13066678					intron_variant	MBNL1		ENST00000485910	intron_variant	MODIFIER	protein_coding			
rs13066678					intron_variant	MBNL1		ENST00000492948	intron_variant	MODIFIER	protein_coding			
rs13066678					intron_variant	MBNL1		ENST00000493459	intron_variant	MODIFIER	protein_coding			
rs13066678					intron_variant	MBNL1		ENST00000495875	intron_variant	MODIFIER	protein_coding			
rs13066678					intron_variant	MBNL1		ENST00000498502	intron_variant	MODIFIER	protein_coding			
rs13066678					intron_variant	MBNL1		ENST00000545754	intron_variant	MODIFIER	protein_coding			
rs9873341					intergenic_variant				intergenic_variant					
rs75417759					intergenic_variant				intergenic_variant					
rs9854955					upstream_gene_variant	RP11-6F2.5		ENST00000469196	upstream_gene_variant	MODIFIER	lincRNA			
rs9854955					upstream_gene_variant	LINC00880		ENST00000471357	downstream_gene_variant	MODIFIER	lincRNA			
rs1047210					3_prime_UTR_variant	TRIM59		ENST00000309784	3_prime_UTR_variant	MODIFIER	protein_coding			
rs1047210					3_prime_UTR_variant	SMC4		ENST00000344722	downstream_gene_variant	MODIFIER	protein_coding			
rs1047210					3_prime_UTR_variant	SMC4		ENST00000357388	downstream_gene_variant	MODIFIER	protein_coding			
rs1047210					3_prime_UTR_variant	SMC4		ENST00000360111	downstream_gene_variant	MODIFIER	protein_coding			
rs1047210					3_prime_UTR_variant	SMC4		ENST00000462668	downstream_gene_variant	MODIFIER	retained_intron			
rs1047210					3_prime_UTR_variant	SMC4		ENST00000462787	downstream_gene_variant	MODIFIER	protein_coding			
rs1047210					3_prime_UTR_variant	TRIM59		ENST00000468542	downstream_gene_variant	MODIFIER	protein_coding			
rs1047210					3_prime_UTR_variant	SMC4		ENST00000469762	downstream_gene_variant	MODIFIER	protein_coding			
rs1047210					3_prime_UTR_variant	TRIM59		ENST00000471155	downstream_gene_variant	MODIFIER	protein_coding			
rs1047210					3_prime_UTR_variant	TRIM59		ENST00000471396	downstream_gene_variant	MODIFIER	protein_coding			
rs1047210					3_prime_UTR_variant	TRIM59		ENST00000479460	downstream_gene_variant	MODIFIER	protein_coding			
rs1047210					3_prime_UTR_variant	SMC4		ENST00000486711	downstream_gene_variant	MODIFIER	retained_intron			
rs1047210					3_prime_UTR_variant	TRIM59		ENST00000494486	downstream_gene_variant	MODIFIER	protein_coding			
rs1047210					3_prime_UTR_variant	TRIM59		ENST00000496222	downstream_gene_variant	MODIFIER	protein_coding			
rs1047210					3_prime_UTR_variant	TRIM59		ENST00000543469	intron_variant	MODIFIER	protein_coding			
rs7631973					intron_variant	EGFEM1P		ENST00000431685	intron_variant,non_coding_transcript_variant	MODIFIER	unitary_pseudogene			
rs7631973					intron_variant	EGFEM1P		ENST00000502778	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs7631973					intron_variant	EGFEM1P		ENST00000511230	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs1514895					intergenic_variant				intergenic_variant					
rs6779848					intergenic_variant				intergenic_variant					
rs4894803					intron_variant	FNDC3B		ENST00000336824	intron_variant	MODIFIER	protein_coding			
rs4894803					intron_variant	FNDC3B		ENST00000392699	intron_variant	MODIFIER	protein_coding			
rs4894803					intron_variant	FNDC3B		ENST00000415807	intron_variant	MODIFIER	protein_coding			
rs4894803					intron_variant	FNDC3B		ENST00000416957	intron_variant	MODIFIER	protein_coding			
rs4894803					intron_variant	FNDC3B		ENST00000421757	intron_variant	MODIFIER	protein_coding			
rs4894803					intron_variant	FNDC3B		ENST00000423424	intron_variant	MODIFIER	protein_coding			
rs4894803					intron_variant	FNDC3B		ENST00000469491	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs4894537					intron_variant	FNDC3B		ENST00000336824	intron_variant	MODIFIER	protein_coding			
rs4894537					intron_variant	FNDC3B		ENST00000415807	intron_variant	MODIFIER	protein_coding			
rs4894537					intron_variant	FNDC3B		ENST00000416957	intron_variant	MODIFIER	protein_coding			
rs4894537					intron_variant	FNDC3B		ENST00000469491	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs529200					5_prime_UTR_variant	NLGN1		ENST00000413821	upstream_gene_variant	MODIFIER	protein_coding			
rs529200					5_prime_UTR_variant	NLGN1		ENST00000423427	5_prime_UTR_variant	MODIFIER	protein_coding			
rs529200					5_prime_UTR_variant	NLGN1		ENST00000457714	upstream_gene_variant	MODIFIER	protein_coding			
rs529200					5_prime_UTR_variant	NLGN1		ENST00000482120	upstream_gene_variant	MODIFIER	processed_transcript			
rs2313211					upstream_gene_variant	ABCC5		ENST00000334444	upstream_gene_variant	MODIFIER	protein_coding			
rs2313211					upstream_gene_variant	ABCC5		ENST00000382494	upstream_gene_variant	MODIFIER	protein_coding			
rs2313211					upstream_gene_variant	ABCC5		ENST00000392579	upstream_gene_variant	MODIFIER	protein_coding			
rs2313211					upstream_gene_variant	ABCC5		ENST00000427120	upstream_gene_variant	MODIFIER	protein_coding			
rs2313211					upstream_gene_variant	ABCC5		ENST00000437205	upstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs2313211					upstream_gene_variant	ABCC5		ENST00000437341	upstream_gene_variant	MODIFIER	protein_coding			
rs2313211					upstream_gene_variant	ABCC5		ENST00000438979	upstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs2313211					upstream_gene_variant	ABCC5		ENST00000443376	upstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs2313211					upstream_gene_variant	ABCC5		ENST00000446941	upstream_gene_variant	MODIFIER	protein_coding			
rs6443954					intron_variant	AP2M1		ENST00000292807	downstream_gene_variant	MODIFIER	protein_coding			
rs6443954					intron_variant	ABCF3		ENST00000292808	upstream_gene_variant	MODIFIER	protein_coding			
rs6443954					intron_variant	AP2M1		ENST00000382456	downstream_gene_variant	MODIFIER	protein_coding			
rs6443954					intron_variant	AP2M1		ENST00000411763	downstream_gene_variant	MODIFIER	protein_coding			
rs6443954					intron_variant	ABCF3		ENST00000421340	upstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs6443954					intron_variant	ABCF3		ENST00000429586	upstream_gene_variant	MODIFIER	protein_coding			
rs6443954					intron_variant	AP2M1		ENST00000431779	downstream_gene_variant	MODIFIER	protein_coding			
rs6443954					intron_variant	AP2M1		ENST00000432591	downstream_gene_variant	MODIFIER	protein_coding			
rs6443954					intron_variant	AP2M1		ENST00000439647	downstream_gene_variant	MODIFIER	protein_coding			
rs6443954					intron_variant	AP2M1		ENST00000442686	downstream_gene_variant	MODIFIER	protein_coding			
rs6443954					intron_variant	EIF2B5		ENST00000444495	intron_variant	MODIFIER	protein_coding			
rs6443954					intron_variant	AP2M1		ENST00000448139	downstream_gene_variant	MODIFIER	protein_coding			
rs6443954					intron_variant	AP2M1		ENST00000460862	downstream_gene_variant	MODIFIER	processed_transcript			
rs6443954					intron_variant	AP2M1		ENST00000461733	downstream_gene_variant	MODIFIER	processed_transcript			
rs6443954					intron_variant	ABCF3		ENST00000463685	upstream_gene_variant	MODIFIER	retained_intron			
rs6443954					intron_variant	AP2M1		ENST00000463935	downstream_gene_variant	MODIFIER	retained_intron			
rs6443954					intron_variant	ABCF3		ENST00000466416	upstream_gene_variant	MODIFIER	retained_intron			
rs6443954					intron_variant	ABCF3		ENST00000466742	upstream_gene_variant	MODIFIER	retained_intron			
rs6443954					intron_variant	AP2M1		ENST00000468048	downstream_gene_variant	MODIFIER	retained_intron			
rs6443954					intron_variant	ABCF3		ENST00000468892	upstream_gene_variant	MODIFIER	retained_intron			
rs6443954					intron_variant	ABCF3		ENST00000471226	upstream_gene_variant	MODIFIER	retained_intron			
rs6443954					intron_variant	AP2M1		ENST00000472560	downstream_gene_variant	MODIFIER	retained_intron			
rs6443954					intron_variant	ABCF3		ENST00000472608	upstream_gene_variant	MODIFIER	retained_intron			
rs6443954					intron_variant	ABCF3		ENST00000473311	upstream_gene_variant	MODIFIER	retained_intron			
rs6443954					intron_variant	ABCF3		ENST00000475728	upstream_gene_variant	MODIFIER	retained_intron			
rs6443954					intron_variant	AP2M1		ENST00000476434	downstream_gene_variant	MODIFIER	retained_intron			
rs6443954					intron_variant	ABCF3		ENST00000478288	upstream_gene_variant	MODIFIER	retained_intron			
rs6443954					intron_variant	AP2M1		ENST00000480260	downstream_gene_variant	MODIFIER	retained_intron			
rs6443954					intron_variant	ABCF3		ENST00000481116	upstream_gene_variant	MODIFIER	retained_intron			
rs6443954					intron_variant	ABCF3		ENST00000485921	upstream_gene_variant	MODIFIER	retained_intron			
rs6443954					intron_variant	AP2M1		ENST00000487958	downstream_gene_variant	MODIFIER	retained_intron			
rs6443954					intron_variant	ABCF3		ENST00000489719	upstream_gene_variant	MODIFIER	retained_intron			
rs6443954					intron_variant	AP2M1		ENST00000490151	downstream_gene_variant	MODIFIER	retained_intron			
rs6443954					intron_variant	ABCF3		ENST00000498136	upstream_gene_variant	MODIFIER	retained_intron			
rs16859748					intron_variant	EHHADH-AS1		ENST00000417720	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs16859748					intron_variant	EHHADH-AS1		ENST00000444571	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs7629245					intron_variant	MAP3K13		ENST00000265026	intron_variant	MODIFIER	protein_coding			
rs7629245					intron_variant	MAP3K13		ENST00000424227	intron_variant	MODIFIER	protein_coding			
rs7629245					intron_variant	MAP3K13		ENST00000428617	intron_variant	MODIFIER	protein_coding			
rs7629245					intron_variant	MAP3K13		ENST00000433092	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs7629245					intron_variant	MAP3K13		ENST00000438053	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs7629245					intron_variant	MAP3K13		ENST00000439882	upstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs7629245					intron_variant	MAP3K13		ENST00000443863	intron_variant	MODIFIER	protein_coding			
rs7629245					intron_variant	MAP3K13		ENST00000446828	intron_variant	MODIFIER	protein_coding			
rs7629245					intron_variant	MAP3K13		ENST00000447637	intron_variant	MODIFIER	protein_coding			
rs7629245					intron_variant	MAP3K13		ENST00000535426	intron_variant	MODIFIER	protein_coding			
rs147676117					intron_variant	LIPH		ENST00000296252	intron_variant	MODIFIER	protein_coding			
rs147676117					intron_variant	LIPH		ENST00000424591	intron_variant	MODIFIER	protein_coding			
rs147676117					intron_variant	LIPH		ENST00000429510	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs73885749					intron_variant	LIPH		ENST00000296252	intron_variant	MODIFIER	protein_coding			
rs73885749					intron_variant	LIPH		ENST00000424591	intron_variant	MODIFIER	protein_coding			
rs73885749					intron_variant	LIPH		ENST00000429510	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs192540172					intron_variant	IGF2BP2		ENST00000346192	intron_variant	MODIFIER	protein_coding			
rs192540172					intron_variant	IGF2BP2		ENST00000382199	intron_variant	MODIFIER	protein_coding			
